"REF_DATE","GEO","DGUID","Owner-occupied property type","Owner characteristics at the property level","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Total, all pension income categories","Percentage - Owner characteristics","Percent","239","units","0","v1110056099","87.1.5.2","100.0","","","","1"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Total, all pension income categories","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110056101","87.1.5.4","235000","","","","0"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Total, all pension income categories","Median total income of family","Dollars","81","units","0","v1110056103","87.1.5.6","98200","","","","0"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Total, all pension income categories","Median ratio of assessment value to total income","Ratio","270","units","0","v1110056105","87.1.5.8","2.5","","","","1"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","One or more of the owners receives pension income","Number of properties","Number","223","units","0","v1110056106","87.1.6.1","14280","","","","0"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","One or more of the owners receives pension income","Percentage - Owner characteristics","Percent","239","units","0","v1110056107","87.1.6.2","44.1","","","","1"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","One or more of the owners receives pension income","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110056109","87.1.6.4","231000","","","","0"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","One or more of the owners receives pension income","Median total income of family","Dollars","81","units","0","v1110056111","87.1.6.6","70300","","","","0"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","One or more of the owners receives pension income","Median ratio of assessment value to total income","Ratio","270","units","0","v1110056113","87.1.6.8","3.4","","","","1"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","None of the owners receive pension income","Number of properties","Number","223","units","0","v1110056114","87.1.7.1","18080","","","","0"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","None of the owners receive pension income","Percentage - Owner characteristics","Percent","239","units","0","v1110056115","87.1.7.2","55.9","","","","1"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","None of the owners receive pension income","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110056117","87.1.7.4","239000","","","","0"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","None of the owners receive pension income","Median total income of family","Dollars","81","units","0","v1110056119","87.1.7.6","121000","","","","0"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","None of the owners receive pension income","Median ratio of assessment value to total income","Ratio","270","units","0","v1110056121","87.1.7.8","2.1","","","","1"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Total, all residency participation types","Number of properties","Number","223","units","0","v1110056122","87.1.8.1","32360","","","","0"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Total, all residency participation types","Percentage - Owner characteristics","Percent","239","units","0","v1110056123","87.1.8.2","100.0","","","","1"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Total, all residency participation types","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110056125","87.1.8.4","235000","","","","0"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Total, all residency participation types","Median total income of family","Dollars","81","units","0","v1110056127","87.1.8.6","98200","","","","0"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Total, all residency participation types","Median ratio of assessment value to total income","Ratio","270","units","0","v1110056129","87.1.8.8","2.5","","","","1"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Resident owners only","Number of properties","Number","223","units","0","v1110056130","87.1.9.1","32200","","","","0"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Resident owners only","Percentage - Owner characteristics","Percent","239","units","0","v1110056131","87.1.9.2","99.5","","","","1"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Resident owners only","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110056133","87.1.9.4","235000","","","","0"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Resident owners only","Median total income of family","Dollars","81","units","0","v1110056135","87.1.9.6","98300","","","","0"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Resident owners only","Median ratio of assessment value to total income","Ratio","270","units","0","v1110056137","87.1.9.8","2.5","","","","1"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Mix of resident and non-resident owners","Number of properties","Number","223","units","0","v1110056138","87.1.10.1","160","","","","0"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Mix of resident and non-resident owners","Percentage - Owner characteristics","Percent","239","units","0","v1110056139","87.1.10.2","0.5","","","","1"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Mix of resident and non-resident owners","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110056141","87.1.10.4","232000","","","","0"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Mix of resident and non-resident owners","Median total income of family","Dollars","81","units","0","v1110056143","87.1.10.6","70500","","","","0"
"2018","Greater Sudbury, census metropolitan area","2016S0503580","Total, all owner-occupied property types","Mix of resident and non-resident owners","Median ratio of assessment value to total income","Ratio","270","units","0","v1110056145","87.1.10.8","3.0","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Total, all family categories","Number of properties","Number","223","units","0","v1110053826","90.1.1.1","31840","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Total, all family categories","Percentage - Owner characteristics","Percent","239","units","0","v1110053827","90.1.1.2","100.0","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Total, all family categories","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110053829","90.1.1.4","382000","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Total, all family categories","Median total income of family","Dollars","81","units","0","v1110053831","90.1.1.6","104000","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Total, all family categories","Median ratio of assessment value to total income","Ratio","270","units","0","v1110053833","90.1.1.8","3.7","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Couple  family","Number of properties","Number","223","units","0","v1110053834","90.1.2.1","23080","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Couple  family","Percentage - Owner characteristics","Percent","239","units","0","v1110053835","90.1.2.2","72.5","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Couple  family","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110053837","90.1.2.4","404000","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Couple  family","Median total income of family","Dollars","81","units","0","v1110053839","90.1.2.6","121000","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Couple  family","Median ratio of assessment value to total income","Ratio","270","units","0","v1110053841","90.1.2.8","3.3","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Lone-parent family","Number of properties","Number","223","units","0","v1110053842","90.1.3.1","2120","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Lone-parent family","Percentage - Owner characteristics","Percent","239","units","0","v1110053843","90.1.3.2","6.7","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Lone-parent family","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110053845","90.1.3.4","350000","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Lone-parent family","Median total income of family","Dollars","81","units","0","v1110053847","90.1.3.6","82100","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Lone-parent family","Median ratio of assessment value to total income","Ratio","270","units","0","v1110053849","90.1.3.8","4.2","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Other census family","Number of properties","Number","223","units","0","v1110053850","90.1.4.1","6640","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Other census family","Percentage - Owner characteristics","Percent","239","units","0","v1110053851","90.1.4.2","20.9","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Other census family","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110053853","90.1.4.4","329000","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Other census family","Median total income of family","Dollars","81","units","0","v1110053855","90.1.4.6","56900","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Other census family","Median ratio of assessment value to total income","Ratio","270","units","0","v1110053857","90.1.4.8","5.6","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Total, all pension income categories","Number of properties","Number","223","units","0","v1110053858","90.1.5.1","31860","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Total, all pension income categories","Percentage - Owner characteristics","Percent","239","units","0","v1110053859","90.1.5.2","100.0","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Total, all pension income categories","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110053861","90.1.5.4","382000","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Total, all pension income categories","Median total income of family","Dollars","81","units","0","v1110053863","90.1.5.6","104000","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Total, all pension income categories","Median ratio of assessment value to total income","Ratio","270","units","0","v1110053865","90.1.5.8","3.7","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","One or more of the owners receives pension income","Number of properties","Number","223","units","0","v1110053866","90.1.6.1","11720","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","One or more of the owners receives pension income","Percentage - Owner characteristics","Percent","239","units","0","v1110053867","90.1.6.2","36.8","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","One or more of the owners receives pension income","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110053869","90.1.6.4","378000","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","One or more of the owners receives pension income","Median total income of family","Dollars","81","units","0","v1110053871","90.1.6.6","75700","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","One or more of the owners receives pension income","Median ratio of assessment value to total income","Ratio","270","units","0","v1110053873","90.1.6.8","5.0","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","None of the owners receive pension income","Number of properties","Number","223","units","0","v1110053874","90.1.7.1","20140","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","None of the owners receive pension income","Percentage - Owner characteristics","Percent","239","units","0","v1110053875","90.1.7.2","63.2","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","None of the owners receive pension income","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110053877","90.1.7.4","384000","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","None of the owners receive pension income","Median total income of family","Dollars","81","units","0","v1110053879","90.1.7.6","120000","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","None of the owners receive pension income","Median ratio of assessment value to total income","Ratio","270","units","0","v1110053881","90.1.7.8","3.2","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Total, all residency participation types","Number of properties","Number","223","units","0","v1110053882","90.1.8.1","31860","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Total, all residency participation types","Percentage - Owner characteristics","Percent","239","units","0","v1110053883","90.1.8.2","100.0","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Total, all residency participation types","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110053885","90.1.8.4","382000","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Total, all residency participation types","Median total income of family","Dollars","81","units","0","v1110053887","90.1.8.6","104000","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Total, all residency participation types","Median ratio of assessment value to total income","Ratio","270","units","0","v1110053889","90.1.8.8","3.7","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Resident owners only","Number of properties","Number","223","units","0","v1110053890","90.1.9.1","31660","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Resident owners only","Percentage - Owner characteristics","Percent","239","units","0","v1110053891","90.1.9.2","99.4","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Resident owners only","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110053893","90.1.9.4","382000","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Resident owners only","Median total income of family","Dollars","81","units","0","v1110053895","90.1.9.6","104000","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Resident owners only","Median ratio of assessment value to total income","Ratio","270","units","0","v1110053897","90.1.9.8","3.7","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Mix of resident and non-resident owners","Number of properties","Number","223","units","0","v1110053898","90.1.10.1","200","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Mix of resident and non-resident owners","Percentage - Owner characteristics","Percent","239","units","0","v1110053899","90.1.10.2","0.6","","","","1"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Mix of resident and non-resident owners","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110053901","90.1.10.4","357000","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Mix of resident and non-resident owners","Median total income of family","Dollars","81","units","0","v1110053903","90.1.10.6","75800","","","","0"
"2018","Guelph, census metropolitan area","2016S0503550","Total, all owner-occupied property types","Mix of resident and non-resident owners","Median ratio of assessment value to total income","Ratio","270","units","0","v1110053905","90.1.10.8","4.7","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Total, all family categories","Number of properties","Number","223","units","0","v1110051586","94.1.1.1","163540","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Total, all family categories","Percentage - Owner characteristics","Percent","239","units","0","v1110051587","94.1.1.2","100.0","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Total, all family categories","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110051589","94.1.1.4","399000","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Total, all family categories","Median total income of family","Dollars","81","units","0","v1110051591","94.1.1.6","98900","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Total, all family categories","Median ratio of assessment value to total income","Ratio","270","units","0","v1110051593","94.1.1.8","4.0","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Couple  family","Number of properties","Number","223","units","0","v1110051594","94.1.2.1","116060","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Couple  family","Percentage - Owner characteristics","Percent","239","units","0","v1110051595","94.1.2.2","71.0","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Couple  family","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110051597","94.1.2.4","431000","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Couple  family","Median total income of family","Dollars","81","units","0","v1110051599","94.1.2.6","118000","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Couple  family","Median ratio of assessment value to total income","Ratio","270","units","0","v1110051601","94.1.2.8","3.5","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Lone-parent family","Number of properties","Number","223","units","0","v1110051602","94.1.3.1","12420","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Lone-parent family","Percentage - Owner characteristics","Percent","239","units","0","v1110051603","94.1.3.2","7.6","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Lone-parent family","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110051605","94.1.3.4","355000","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Lone-parent family","Median total income of family","Dollars","81","units","0","v1110051607","94.1.3.6","82700","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Lone-parent family","Median ratio of assessment value to total income","Ratio","270","units","0","v1110051609","94.1.3.8","4.3","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Other census family","Number of properties","Number","223","units","0","v1110051610","94.1.4.1","35060","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Other census family","Percentage - Owner characteristics","Percent","239","units","0","v1110051611","94.1.4.2","21.4","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Other census family","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110051613","94.1.4.4","330000","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Other census family","Median total income of family","Dollars","81","units","0","v1110051615","94.1.4.6","53700","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Other census family","Median ratio of assessment value to total income","Ratio","270","units","0","v1110051617","94.1.4.8","6.0","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Total, all pension income categories","Number of properties","Number","223","units","0","v1110051618","94.1.5.1","163540","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Total, all pension income categories","Percentage - Owner characteristics","Percent","239","units","0","v1110051619","94.1.5.2","100.0","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Total, all pension income categories","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110051621","94.1.5.4","399000","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Total, all pension income categories","Median total income of family","Dollars","81","units","0","v1110051623","94.1.5.6","98900","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Total, all pension income categories","Median ratio of assessment value to total income","Ratio","270","units","0","v1110051625","94.1.5.8","4.0","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","One or more of the owners receives pension income","Number of properties","Number","223","units","0","v1110051626","94.1.6.1","69500","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","One or more of the owners receives pension income","Percentage - Owner characteristics","Percent","239","units","0","v1110051627","94.1.6.2","42.5","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","One or more of the owners receives pension income","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110051629","94.1.6.4","381000","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","One or more of the owners receives pension income","Median total income of family","Dollars","81","units","0","v1110051631","94.1.6.6","72800","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","One or more of the owners receives pension income","Median ratio of assessment value to total income","Ratio","270","units","0","v1110051633","94.1.6.8","5.3","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","None of the owners receive pension income","Number of properties","Number","223","units","0","v1110051634","94.1.7.1","94040","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","None of the owners receive pension income","Percentage - Owner characteristics","Percent","239","units","0","v1110051635","94.1.7.2","57.5","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","None of the owners receive pension income","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110051637","94.1.7.4","415000","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","None of the owners receive pension income","Median total income of family","Dollars","81","units","0","v1110051639","94.1.7.6","119000","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","None of the owners receive pension income","Median ratio of assessment value to total income","Ratio","270","units","0","v1110051641","94.1.7.8","3.4","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Total, all residency participation types","Number of properties","Number","223","units","0","v1110051642","94.1.8.1","163520","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Total, all residency participation types","Percentage - Owner characteristics","Percent","239","units","0","v1110051643","94.1.8.2","100.0","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Total, all residency participation types","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110051645","94.1.8.4","399000","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Total, all residency participation types","Median total income of family","Dollars","81","units","0","v1110051647","94.1.8.6","98900","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Total, all residency participation types","Median ratio of assessment value to total income","Ratio","270","units","0","v1110051649","94.1.8.8","4.0","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Resident owners only","Number of properties","Number","223","units","0","v1110051650","94.1.9.1","162540","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Resident owners only","Percentage - Owner characteristics","Percent","239","units","0","v1110051651","94.1.9.2","99.4","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Resident owners only","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110051653","94.1.9.4","400000","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Resident owners only","Median total income of family","Dollars","81","units","0","v1110051655","94.1.9.6","99100","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Resident owners only","Median ratio of assessment value to total income","Ratio","270","units","0","v1110051657","94.1.9.8","3.9","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Mix of resident and non-resident owners","Number of properties","Number","223","units","0","v1110051658","94.1.10.1","980","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Mix of resident and non-resident owners","Percentage - Owner characteristics","Percent","239","units","0","v1110051659","94.1.10.2","0.6","","","","1"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Mix of resident and non-resident owners","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110051661","94.1.10.4","372000","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Mix of resident and non-resident owners","Median total income of family","Dollars","81","units","0","v1110051663","94.1.10.6","70500","","","","0"
"2018","Hamilton, census metropolitan area","2016S0503537","Total, all owner-occupied property types","Mix of resident and non-resident owners","Median ratio of assessment value to total income","Ratio","270","units","0","v1110051665","94.1.10.8","5.0","","","","1"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Total, all family categories","Number of properties","Number","223","units","0","v1110048786","98.1.1.1","32540","","","","0"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Total, all family categories","Percentage - Owner characteristics","Percent","239","units","0","v1110048787","98.1.1.2","100.0","","","","1"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Total, all family categories","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110048789","98.1.1.4","284000","","","","0"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Total, all family categories","Median total income of family","Dollars","81","units","0","v1110048791","98.1.1.6","95900","","","","0"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Total, all family categories","Median ratio of assessment value to total income","Ratio","270","units","0","v1110048793","98.1.1.8","3.0","","","","1"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Couple  family","Number of properties","Number","223","units","0","v1110048794","98.1.2.1","22700","","","","0"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Couple  family","Percentage - Owner characteristics","Percent","239","units","0","v1110048795","98.1.2.2","69.8","","","","1"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Couple  family","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110048797","98.1.2.4","296000","","","","0"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Couple  family","Median total income of family","Dollars","81","units","0","v1110048799","98.1.2.6","114000","","","","0"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Couple  family","Median ratio of assessment value to total income","Ratio","270","units","0","v1110048801","98.1.2.8","2.6","","","","1"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Lone-parent family","Number of properties","Number","223","units","0","v1110048802","98.1.3.1","2340","","","","0"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Lone-parent family","Percentage - Owner characteristics","Percent","239","units","0","v1110048803","98.1.3.2","7.2","","","","1"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Lone-parent family","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110048805","98.1.3.4","266000","","","","0"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Lone-parent family","Median total income of family","Dollars","81","units","0","v1110048807","98.1.3.6","80200","","","","0"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Lone-parent family","Median ratio of assessment value to total income","Ratio","270","units","0","v1110048809","98.1.3.8","3.3","","","","1"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Other census family","Number of properties","Number","223","units","0","v1110048810","98.1.4.1","7500","","","","0"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Other census family","Percentage - Owner characteristics","Percent","239","units","0","v1110048811","98.1.4.2","23.1","","","","1"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Other census family","Median assessment value of the owner-occupied property","Dollars","81","units","0","v1110048813","98.1.4.4","257000","","","","0"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Other census family","Median total income of family","Dollars","81","units","0","v1110048815","98.1.4.6","56600","","","","0"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Other census family","Median ratio of assessment value to total income","Ratio","270","units","0","v1110048817","98.1.4.8","4.6","","","","1"
"2018","Kingston, census metropolitan area","2016S0503521","Total, all owner-occupied property types","Total, all pension income categories","Number of properties","Number","223","units","0","v1110048818","98.1.5.1","32540","","","","0"
